id,date,num_injured,description,location_id,accident_category_id,ride_id
1008752,2015-03-30,1,"Patron came back into the station after riding with a bloody nose, stating that he hit the bridge of his nose on the lap bar after a sudden stop of the ride.",8,9,132
1008827,2015-04-01,1,Patron stated he had complaints of dizziness and vomiting after riding. History of hypertension.,0,2,2
1008829,2015-04-02,1,"Patron states that she slapped her right hand on the lap bar while riding, causing injury to her right ring finger.",1,4,7
1008828,2015-04-02,1,"Patron stated she was having pain the left side of her body near her ribcage the morning before coming to the park. While loading into the vehicle, video shows the patron rubbing and holding her left side. After exiting the ride, she reports she is having pain. She requested transport to the hospital.",2,1,266
1008833,2015-04-04,1,"While riding, water from cannon came into contact with patron's right ear.",4,28,57
1008832,2015-04-04,1,Guardian states that the patron began to have a seizure while on the ride.,1,3,7
1008836,2015-04-05,1,Patron tripped and fell on the platform after exiting off the vehicle.,0,0,6
1008835,2015-04-05,1,"Patron states that when he got onto the coaster, he put on his seatbelt and pushed down the lap bar. Then an employee checked the lap bar and pushed his lap bar further down. This was when his right leg was hurt.",1,7,7
1008834,2015-04-05,1,Patron claims the child chipped her two front teeth on the metal steering wheel during the ride.,6,4,32
1008839,2015-04-06,1,"Patron stated while on the attraction, she began to laugh and then experienced difficulty breathing with an excruciating headache and neck pain. She has pre-existing conditions.",0,2,16
1008840,2015-04-07,1,Patron stated she hurt her neck while riding.,1,1,18
1008843,2015-04-08,1,Patron stated she was sitting on a bench under the attraction when an object fell from the track and struck her on her right upper arm.,0,10,2
1008841,2015-04-08,1,Patron was exiting the vehicle and mis-stepped.,6,0,262
1008845,2015-04-10,1,"When ride came to a stop, guardian states that the ride operator opened the door while child's hands were on the lap bar. Her left ring finger got caught and was cut on the tip.",1,6,48
1008844,2015-04-10,1,"Patron states that while riding the coaster, she struck her rib on the left upper side.",1,4,7
1008850,2015-04-11,1,Patron stated she injured her left arm and her neck while riding.,0,1,2
1008849,2015-04-12,1,"Mother phoned park to report that her daughter rode the coaster 2 days prior and that afterwards, she had a nose bleed. She had another nose bleed that evening and two the following day.",1,2,24
1008751,2015-04-14,1,Patron contacted the park a few days later to report that she hit her head on something towards the end of the ride.,13,4,29
1008854,2015-04-18,1,"Patron states that when she got off the ride, she felt pain to her right mid-thigh and hip. Reported to park 2 days later.",1,1,7
1008851,2015-04-18,1,"After riding once, the patron felt dizzy. He has history of strokes and a pacemaker. He has ridden the ride on previous visits.",4,2,119
1008852,2015-04-19,1,"Patron in wheelchair reported lower back pain, which started after getting off the ride. He has history of asthma and broken neck.",3,1,19
1008853,2015-04-20,1,Patron was exiting ride by backing out while wearing a backpack. The backpack caused her to lose her balance and she fell back onto the ground. She caught herself with her hands.,4,0,88
1008856,2015-04-21,1,"Patron states that as they were getting off the ride, they noticed that their child was crying and her finger was bleeding with the nail partially off. They don't know how it occurred.",1,13,48
1008866,2015-04-25,1,"Patron states that while on the ride, she crushed her ribs.",1,4,7
1008864,2015-04-25,1,"While stepping off the ride, the patron twisted her ankle. She was wearing high heeled shoes, as she was attending her school prom after normal park hours.",4,0,96
1008858,2015-04-25,1,Patron stated she felt dizzy and had a headache while on the attraction. She has pre-existing condition of Lupus.,0,2,0
1008861,2015-04-26,1,"Patron stated he slipped when exiting the front of the boat from water moisture, injuring his left knee.",0,0,0
1008750,2015-04-26,1,"Mother states this was her second ride on this attraction. When the child got off the ride, she had a wound on her head. Mother didn't see what happened because child was on the ride alone. Park reports the restraint bar dropped on her head while exiting.",13,6,36
1008881,2015-04-28,1,Patron stated she struck her head on a metal railing during the ride.,0,4,10
1008863,2015-04-28,1,"Patron stated that as the ride got higher, he became very frightened. States that he has upper back pain due to fright.",1,1,98
1008865,2015-04-29,1,"Patron rode robot 6, level 2 and experienced back pain after riding.",6,1,21
1008868,2015-04-30,1,"Patron states that while on the ride, he put his arm in the air on a drop and dislocated his left shoulder. He states he has dislocated it before.",1,24,7
1008869,2015-05-01,1,Patron stated a bee flew in his mouth while riding.,0,10,2
1006257,2015-05-01,1,"Patron stated as he was pushing himself up to get off of the ride, he struck a lap bar with his mouth and chipped his upper right front tooth.",33,6,267
1006256,2015-05-01,1,Patron struck his head on the the lap bar multiple times during the ride.,29,31,121
1003075,2015-05-02,1,Sasha was about to ride when she started to have a seizure/anxiety attack. She was taken off the ride and the paramedics were called.,18,3,268
1008870,2015-05-03,1,"Patron was on the ride trying to secure her seatbelt when she received injuries to knee, leg, and back.",1,13,152
1008749,2015-05-03,1,"Patron hit his ribs on the side of the car. Patron stated that he was in the front car of the ride, seated to the left with his daughter on the right side. He was holding onto his daughter during the ride and his left chest wall was hitting the side of the seat. He experienced pain each time his chest wall hit the side of the car.",13,4,126
1009292,2015-05-06,3,Patrons reported incident to park 14 months later.  They claim that 3 patrons in their family were exposed to smoke when one of their purses caught fire from an overheated battery while on the attraction. They transported themselves to the hospital without notifying the park.,0,10,2
1008874,2015-05-06,1,"Patron stated she hit her head against the seat rest when the vehicle came to a stop. She rode several other attractions, then began to fell nauseous. They did not report the injury until they were leaving the park.",2,4,49
1008873,2015-05-06,1,"Patron states that while exiting, his right small finger was crushed when the door slammed on it.",1,18,48
1006263,2015-05-08,1,Patron states she got her wrist twisted in the steering wheel.,29,18,161
1001252,2015-05-08,1,lap bar hurt stomach,61,4,55
1008748,2015-05-09,1,"Ride was not in operation at the time. Patron was running, tripped on the floor and fell.",13,0,63
1008747,2015-05-09,1,Patron reported neck and shoulder pain and loss of feeling in lower extremities; onset while riding this ride.,8,1,53
1006269,2015-05-10,1,"Patron grabbed his right shoulder/neck area. He does not remember when neck was actually injured. He did not tell parents after getting off ride, but he told them about his pain after walking to another ride.",48,1,269
1008882,2015-05-15,1,"Patron stated her knee dislocated during one of the turns. She says this has happened multiple times in the past, and requested transport to the hospital.",3,24,1
1003818,2015-05-16,1,Knee popped when climbing through the Qline pole,37,11,54
1006278,2015-05-17,1,"Patron reports his leg being crushed by the coaster's lapbar after going around the first turn. Patron experienced severe pain but did not report to first aid at the time. He reports that by mid week, there was bruising and he was having difficulty walking. Symptoms worsened until he finally went to the hospital ER.",29,7,116
1006283,2015-05-21,1,Patron said she fell while walking through the attraction.,34,17,270
1008744,2015-05-22,1,Patron lost consciousness during ride and was breathing when ride was stopped. Patron's mother said that patron had a pre-existing condition of fainting and Postural Tachychardia Syndrome.,13,3,271
1008743,2015-05-23,1,Patron and his mother were riding in the rear seat of the train. The patron complained of neck pain after the end of the cycle.,10,1,117
1006287,2015-05-23,1,"Patron states that as the ride was turning, he whipped his neck to the side.",33,1,174
1008890,2015-05-24,1,Patron stated she stepped off the sea horse and felt a pop in her right knee.,0,0,6
1008889,2015-05-24,2,Patron reports neck and shoulder injuries from riding. Patron was riding with sister who also injured her neck and shoulder.,1,1,24
1008741,2015-05-24,1,Patron complained of neck pain as a result of riding.,10,1,1
1006291,2015-05-24,1,"A witness stated the patron was afraid to ride and placed her head between the shoulder harness and seat back during the ride. The witness stated that the patron was not conscious during the ride. After the ride was over, the witness laid her on the ride platform where she experienced a seizure.",33,3,24
